1.2644,0.32081,0.4002,0.01223
0.59983,0.47116,0.65504,0.17307
1.6727,0.092711,0.16172,0.054135
0.96021,0.43334,0.59554,-0.13043
0.66808,0.30044,0.74479,0.24228
0.67372,0.76157,0.50813,0.19295
0.083057,0.28034,0.92883,0.0026119
0.78258,0.11045,0.62698,-0.033852
1.4206,0.12409,0.082493,0.23934
0.19062,0.61217,0.85932,-0.022199
0.27253,0.67117,0.73941,0.26348
0.2113,0.31867,0.39175,0.37085
0.97788,0.27167,0.55771,0.03673
0.83384,0.59975,0.40611,-0.028852
-0.022514,0.40726,1.21,-0.26223
0.22919,0.2931,1.0264,-0.28621
0.55981,0.63891,0.74976,0.022369
0.088158,0.20051,0.83457,0.051138
1.0586,0.21674,0.52239,-0.0015217
0.52711,0.64504,0.88436,-0.37623
0.64708,0.17527,0.60265,0.25476
1.0913,0.55839,0.50579,-0.12899
0.33862,0.50976,0.33245,0.23057
0.24356,0.0093056,0.9081,-0.078523
0.73008,-0.040325,0.88534,0.039088
0.44971,0.62143,0.61677,-0.16678
1.2852,0.41023,0.29237,0.13859
1.2654,0.22587,0.45653,-0.048564
0.50011,0.22968,0.84573,-0.26467
1.9568,0.20405,-0.32183,-0.097351
0.43908,0.36149,0.98512,-0.45915
-0.10655,0.93097,0.86563,-0.068361
0.60784,0.60344,0.37184,0.30323
0.56678,0.27507,0.53454,0.37185
1.7104,0.17732,0.52226,-0.3281
1.0846,0.65117,0.73906,-0.3439
0.96039,0.024091,0.70279,-0.24815
0.16644,0.80234,0.58425,0.24618
0.46257,0.4451,0.56493,0.20352
0.41985,0.76389,0.83487,-0.06601
0.73063,0.13745,0.57319,0.36335
0.38091,0.81843,0.95869,-0.032024
0.28041,-0.1079,0.91001,0.05444
0.92036,0.29912,0.51595,0.0046597
0.67709,0.26824,0.52177,0.086498
0.90462,0.10288,0.74933,-0.10713
1.3279,0.31207,0.61501,-0.1787
0.80949,0.69367,0.73196,-0.033525
0.3214,0.73186,0.55345,0.12264
-0.094897,0.56526,0.75435,0.31015
0.70191,0.37809,0.80355,-0.46552
2.2506,0.058755,-0.12038,-0.070794
0.51526,0.39459,0.59325,0.079204
0.32336,0.48037,0.9356,0.1747
0.31548,0.12385,0.88398,0.35136
0.68737,0.40753,0.84175,-0.1638
0.96602,0.67036,0.5207,-0.82032
0.53692,0.62148,0.76889,0.084405
0.48471,0.20769,0.57626,0.35759
0.65196,0.36398,0.83124,-0.29168
1.087,0.62586,0.20084,0.28587
1.2844,0.12677,0.41929,-0.22703
1.0158,0.11332,0.68115,-0.17314
0.90795,0.59313,0.50886,0.13894
0.25074,0.084064,0.79457,0.214
-0.28012,0.082962,1.0713,0.20052
0.47322,0.29687,0.87781,-0.085626
1.0551,0.41027,0.39113,0.0042676
0.36385,0.30395,0.99934,-0.0016318
0.73644,0.75627,0.34279,-0.11291
0.35594,0.010716,0.72958,0.14895
0.95558,0.47858,0.68153,-0.37841
1.1656,0.51722,0.79595,0.044816
0.81406,0.12233,0.72689,-0.12767
1.3544,0.41945,0.22342,0.0037488
0.16509,0.6855,0.92463,0.049763
0.90632,-0.086626,0.48701,0.14375
0.86993,0.37142,0.44234,0.12096
0.51706,0.99222,0.25018,-0.22937
1.1293,-0.02248,0.38619,0.070611
1.0606,0.42352,0.31294,0.14535
0.73539,0.15695,0.93714,0.16358
0.73681,0.16041,0.4065,-0.036518
1.1311,0.3597,0.38168,-0.35657
1.6489,0.30554,0.12852,0.10233
0.72263,0.3575,0.49036,0.22911
0.64919,0.58799,0.5055,0.17078
1.234,0.52884,0.36641,-0.092207
0.8504,0.61536,0.64345,-0.23316
0.64963,0.18987,0.36738,0.40281
0.67787,0.83764,0.71244,-0.3421
0.18218,0.51873,1.0796,0.094218
0.2607,0.72997,0.77161,-0.31886
0.34938,0.44083,0.75365,0.0071737
0.80336,0.47537,0.75876,-0.50169
0.71856,0.57183,0.57863,0.34964
0.3554,0.23445,0.8156,-0.092559
1.0962,0.8875,0.36184,0.013196
0.5034,0.14716,0.78138,0.33157
0.8795,0.65031,0.57663,-0.45736
