10.215,-1.0543,0.18697,-0.10601,-0.4585,-0.16748,-0.49616,0.066202
10.055,-0.82897,0.090067,0.03141,-0.32672,-0.35692,-0.37219,-0.052017
10.667,-1.1112,-0.087164,-0.023659,-0.81014,-0.094602,-0.36949,0.00059258
10.238,-0.97609,-0.038765,0.060027,-0.58941,-0.18702,-0.32802,0.012461
10.031,-1.2006,0.12486,0.079512,-0.21303,-0.13886,-0.55771,-0.21268
10.369,-0.85358,0.16434,-0.21131,-0.5435,-0.3963,-0.58514,0.13602
9.9378,-1.1035,0.024734,0.20048,-0.1596,-0.067545,-0.30596,-0.28898
9.8345,-1.2211,0.049435,0.08995,-0.12759,-0.038226,-0.54955,-0.042064
10.3,-1.234,-0.34703,0.15262,-0.53032,-0.070221,-0.096527,-0.25752
9.8506,-1.0332,-0.013989,0.06136,-0.1326,-0.063537,-0.56131,-0.017576
9.9256,-0.92673,0.14442,0.14804,-0.26323,-0.4046,-0.48017,-0.15031
9.9031,-1.0104,-0.05566,-0.020682,0.033864,-0.31499,-0.24019,-0.16215
10.103,-0.93017,0.23359,-0.14689,-0.21448,-0.19702,-0.62401,0.11509
9.9927,-1.0202,-0.05313,0.012653,-0.18701,-0.20418,-0.17743,-0.0098571
9.8816,-1.101,0.0034895,-0.061968,-0.020185,-0.1661,-0.61202,0.088545
9.9853,-1.0535,0.11501,-0.12005,-0.069183,-0.16252,-0.59835,0.12697
9.9931,-0.86535,-0.17636,-0.068504,-0.30197,-0.32702,-0.37253,-0.020452
9.8912,-1.016,0.11218,0.07738,-0.13275,-0.16688,-0.38485,0.00612
10.134,-1.0115,-0.014883,-0.042123,-0.35467,-0.16126,-0.44135,0.034682
10.13,-0.99919,0.013819,-0.13251,-0.37061,-0.34075,-0.4941,0.20588
10.101,-1.2055,-0.058643,0.30231,-0.2195,0.015823,-0.37896,-0.30257
10.357,-1.104,-0.17351,0.13902,-0.48359,-0.16694,-0.31164,-0.23152
9.7979,-1.0629,-0.067295,0.12313,-0.14533,-0.22404,-0.22763,-0.058552
9.9623,-1.2363,-0.14038,-0.025998,-0.080362,-0.008837,-0.44211,0.10481
9.9573,-1.2945,0.36209,0.16054,-0.21552,0.14161,-0.76946,-0.061689
10.188,-0.95204,0.22274,-0.1559,-0.48096,-0.32829,-0.65962,0.2103
10.123,-0.84471,0.32588,0.055098,-0.51187,-0.38317,-0.52926,-0.064648
10.153,-0.8918,0.0080106,-0.040805,-0.46771,-0.21839,-0.29172,0.020072
9.9597,-1.3817,0.057764,0.063561,-0.2997,0.083685,-0.47032,-0.012395
9.9938,-1.1213,-0.098686,0.010483,-0.046893,-0.22716,-0.17957,-0.085446
10.215,-0.88654,0.18363,-0.15544,-0.38043,-0.41416,-0.59186,0.1283
10.194,-0.74503,-0.09402,-0.1282,-0.58295,-0.56657,-0.16323,0.15747
9.9003,-0.83353,0.26442,0.094729,-0.18183,-0.34862,-0.70992,-0.090935
11.631,-0.96187,-0.7354,-0.31714,-2.0883,-0.28474,0.50188,0.28113
10.476,-0.9978,0.18417,-0.18366,-0.78621,-0.15427,-0.55558,0.21491
10.48,-0.64036,0.21145,-0.28481,-0.61576,-0.53953,-0.62261,0.30545
9.8838,-0.88813,0.15346,0.082261,-0.35632,-0.17772,-0.38708,0.073473
10.052,-0.84626,0.032603,-0.17993,-0.26737,-0.35563,-0.44107,0.14224
10.211,-0.88568,-0.10712,-0.060563,-0.41543,-0.29613,-0.24628,0.0084723
9.9229,-0.98579,-0.04266,-0.012919,-0.097034,-0.35374,-0.41949,0.065463
10.046,-1.0436,0.037148,0.33754,-0.3282,-0.070185,-0.44088,-0.35732
10.301,-1.0579,0.039034,0.068498,-0.64943,-0.16356,-0.45107,-0.0090476
10.008,-1.2053,-0.082083,0.00077932,-0.092835,0.054223,-0.36154,-0.057749
10.079,-1.0552,0.095017,0.054072,-0.37522,-0.26571,-0.44166,0.012563
9.8059,-1.0717,-0.18175,0.08898,-0.071117,-0.1521,-0.27476,-0.12695
9.9397,-1.1023,0.11304,-0.091162,-0.27595,-0.18907,-0.62503,0.08853
10.347,-0.91452,0.14475,-0.18386,-0.67553,-0.26926,-0.56848,0.16978
10.193,-0.80779,0.14665,-0.053616,-0.44193,-0.54642,-0.41344,-0.0084962
10.023,-0.94904,-0.039543,-0.080477,-0.28481,-0.35754,-0.26084,0.082046
9.862,-0.97879,-0.079075,-0.000776,0.065773,-0.25558,-0.40892,-0.21173
10.38,-0.89738,0.031954,-0.1545,-0.49514,-0.30773,-0.40084,0.080021
10.062,-0.77288,0.094718,0.051487,-0.35313,-0.43916,-0.46489,-0.041299
9.9709,-1.0571,-0.13377,0.041855,-0.17527,-0.22947,-0.24299,-0.054633
10.141,-0.79137,0.16013,0.052093,-0.24687,-0.39921,-0.74431,-0.07277
10.283,-1.1611,-0.18656,0.080617,-0.58462,-0.12795,-0.33662,-0.14572
9.9374,-0.90132,0.32403,-0.028673,-0.27537,-0.3676,-0.74623,0.11192
10.09,-1.1017,-0.12507,-0.26703,-0.40739,-0.32859,-0.17118,0.37679
10.171,-1.0575,0.19316,0.043363,-0.30748,-0.40362,-0.55834,-0.016238
10.023,-1.1403,0.036908,0.076351,-0.17402,-0.093943,-0.45884,-0.15167
10.349,-0.94658,0.21599,-0.30735,-0.46305,-0.25473,-0.68794,0.27236
9.9647,-1.0441,-0.0031224,0.078338,-0.26849,-0.19721,-0.32811,-0.17355
10.234,-1.0792,-0.11778,-0.13358,-0.53683,-0.10566,-0.28408,0.20247
10.417,-0.8325,-0.20214,-0.055141,-0.87007,-0.32597,-0.1617,0.17826
10.272,-0.85903,-0.043499,0.064135,-0.44963,-0.39824,-0.37887,-0.1393
10.051,-0.9644,-0.11379,0.076079,-0.028661,-0.11229,-0.43773,-0.11522
9.8795,-1.117,-0.036055,0.12831,0.16883,-0.08101,-0.60528,-0.1385
9.9987,-1.1898,-0.01643,-0.0092694,-0.13177,-0.12901,-0.52457,0.016078
10.07,-0.86694,-0.10411,0.058221,-0.36724,-0.28193,-0.30921,0.01146
