1.4448,0.17037,0.61045,-0.36212
0.89705,0.70556,0.75076,0.22864
1.4583,0.10091,0.42909,0.22476
1.0614,0.5328,0.72339,-0.12874
0.45324,0.28349,0.98279,0.44279
1.15,0.62276,0.88196,-0.19293
0.58215,0.30698,0.69478,0.45749
-0.23908,0.60856,1.1296,0.46741
1.2538,0.24598,0.43411,0.29411
0.17402,0.96792,0.99207,0.096897
0.31926,0.90101,1.0703,0.14521
0.60556,0.66639,0.86526,-0.091775
-0.36475,0.65581,1.6552,-0.22531
0.75501,0.85775,0.47585,-0.1772
0.16082,0.61314,1.2518,-0.10841
0.26451,0.43559,1.2398,-0.32301
0.90299,0.72126,0.7629,0.079416
0.17672,0.35913,1.1473,0.084756
1.0689,0.34527,0.58538,0.010264
0.014847,0.54984,0.87447,0.26661
0.98529,0.36376,0.59026,0.39304
1.6632,0.041155,0.21905,0.13284
-0.10556,0.37978,0.59131,-0.11817
0.35369,0.037028,1.0537,-0.051087
0.6773,-0.16858,1.3631,0.17006
1.6292,0.1904,0.62059,-0.61284
1.1224,0.64145,0.56193,0.29205
1.2718,0.50227,0.45301,0.066459
1.2164,-0.20137,0.72531,-0.0037949
-0.17399,0.7457,0.76155,0.4311
0.58483,0.3987,1.161,-0.43371
0.4579,0.1286,1.5083,-0.18261
0.86832,0.45068,1.1233,0.28596
0.14235,0.99838,0.74974,0.42745
1.5405,0.19287,0.73162,-0.075069
1.1935,0.72086,0.91123,-0.42244
0.18352,0.47845,1.2695,0.066336
0.23368,1.0122,0.78071,0.17806
0.68602,0.86319,0.83302,0.27863
0.42163,0.85121,1.1623,0.051865
0.18748,0.48049,0.77796,0.47038
0.54527,0.98615,1.0664,-0.20943
-0.0024939,-0.18719,1.3134,0.31732
1.1625,0.41936,0.59422,0.016922
0.51101,0.40599,0.83896,-0.013164
0.55992,0.075099,1.2342,-0.10752
1.6324,0.29824,0.76242,-0.23919
1.1113,0.94142,0.7742,-0.054273
0.85368,0.82374,0.56247,0.16146
-0.12832,0.88628,0.99214,0.3761
0.30837,0.6017,1.0906,-0.47899
1.1513,0.50663,0.76106,-0.061567
0.63635,0.72811,0.55071,0.061163
0.70533,0.68221,1.1607,0.16945
1.6644,-0.029552,0.37171,0.17466
0.83392,0.60798,1.1349,-0.28039
0.823,0.82309,0.40992,-0.92757
0.61003,0.739,0.99676,0.12011
0.72162,0.074896,0.81282,0.49767
0.87561,0.5538,0.95804,-0.40595
0.86762,0.26252,0.8572,0.20005
1.2585,0.30069,0.47821,-0.42203
0.38618,0.28794,1.3439,-0.077628
0.15089,0.91166,1.0054,-0.45381
0.21363,0.28214,1.0453,-0.30904
-0.34556,0.1746,1.2029,0.30144
0.57838,0.38854,1.2134,0.15289
0.93044,0.67893,0.59621,0.014127
0.29063,0.38657,1.4339,-0.080973
0.80186,0.80696,0.42241,-0.33054
-0.5689,0.44744,1.1436,-0.023466
0.91356,0.6455,0.81048,-0.49033
1.2853,0.51841,1.0188,-0.076911
0.77583,0.13526,0.99584,-0.085036
1.2257,0.70887,0.25889,0.046608
0.54496,0.75695,1.0702,0.11763
1.1706,-0.45134,0.48086,0.087385
1.0933,0.06882,0.5611,0.03181
0.23538,1.1242,0.40989,-0.26837
0.9051,0.084057,0.91169,0.067716
0.88801,0.78544,0.39867,0.22809
0.23145,0.77148,0.9524,0.50275
0.54788,0.4558,0.80527,-0.23847
-0.17896,0.75436,0.44786,0.27276
-0.18391,0.058273,1.0887,-0.64754
0.62146,0.50948,1.0885,0.051653
0.77466,0.75969,0.71253,0.033272
1.2951,0.62096,0.43503,-0.088541
1.07,0.34792,1.0069,-0.6047
0.028306,0.39187,1.1123,0.62279
0.89735,0.77881,0.8557,-0.048551
0.76522,0.029994,1.2906,-0.27816
0.59467,0.5047,1.1419,0.13129
0.84659,0.35883,0.98708,-0.38389
0.75566,0.69851,0.68966,-0.35486
0.97806,0.32285,0.88729,0.1392
0.58039,0.40627,1.0021,-0.20114
1.0786,1.1694,0.46688,0.026107
1.1042,0.028187,0.41138,0.38542
0.665,0.78603,0.82123,-0.44114
