1.0126,0.60867,0.55706,0.25327
1.0493,0.4946,0.63633,0.077277
1.7324,0.18677,0.37651,0.15548
0.99781,0.71302,0.76702,-0.4375
0.58097,0.16247,0.81627,0.39345
0.98004,0.69461,0.94301,-0.097959
0.34755,0.42954,1.2524,0.12654
0.36437,0.54393,0.91914,0.068255
1.1977,0.13915,0.52508,0.30563
0.2906,0.85982,1.1032,0.074486
0.22207,0.76388,1.1766,0.1705
0.59804,0.54341,0.77864,0.084499
0.68056,0.27622,0.93381,0.13609
0.6258,0.94871,0.48872,0.0047464
0.38637,0.57868,1.2437,-0.13507
0.24434,0.35151,1.2695,-0.30637
0.98896,0.61459,0.85049,0.055776
0.19287,0.31392,1.2927,0.22229
0.93307,0.48076,0.83641,-0.19321
-0.59319,0.31505,0.9814,-0.35669
1.0815,0.28036,0.6612,0.40148
1.411,0.27219,0.35662,-0.10503
0.12126,0.51345,0.52326,-0.17745
0.39258,0.68872,0.82555,-0.11151
0.69405,0.0079306,1.4067,0.30548
1.5146,0.20651,0.66202,-0.66651
0.97944,0.7057,1.0953,0.10542
1.0295,0.48181,0.57915,0.06148
1.4031,-0.24263,0.48566,-0.32531
-0.055265,0.67403,0.72568,-0.196
0.59576,0.40889,1.1572,-0.42161
0.5217,0.3093,1.5622,-0.060378
0.95347,0.50197,1.2573,0.31637
0.1873,1.0886,0.7197,0.35098
1.3483,0.429,0.75078,-0.12162
0.89357,0.67849,1.0799,-0.38191
0.12996,0.2616,1.3783,-0.096897
0.44784,0.96839,0.8037,-0.024414
1.1536,0.50998,0.63899,0.11111
0.49527,0.89836,1.1762,0.034205
0.37834,0.20787,1.0719,0.56758
0.55648,1.0209,1.0302,-0.19532
0.13321,-0.16365,1.3479,0.28834
1.0274,0.56299,0.60375,0.078414
0.62307,0.34392,0.7791,0.26283
0.78229,0.44961,1.1444,-0.29005
1.6821,0.41208,0.67206,-0.27803
1.1196,0.92854,0.73648,-0.063232
0.78581,0.84602,0.62124,0.20125
0.015071,0.85205,1.0358,0.48755
0.25095,0.26639,1.2379,-0.69732
0.9845,0.53322,0.89949,-0.075798
0.64887,0.79593,0.76405,-0.05647
0.98473,0.59454,1.1965,0.039942
1.8155,-0.02488,0.39523,0.098993
0.76865,0.70514,1.155,-0.17002
0.6108,0.66021,0.42484,-0.99798
0.83055,0.34514,0.81642,-0.043831
0.82145,0.13473,0.80468,0.52816
0.76079,0.51696,1.106,-0.36492
1.0813,0.43047,0.42591,0.31354
1.3475,0.35848,0.42009,-0.3878
0.64994,0.027178,1.0276,-0.41428
0.1557,1.1202,0.84283,-0.29926
0.095596,0.24934,1.1607,-0.29549
-0.10051,0.44524,0.9136,-0.50433
0.4725,0.64847,1.1829,0.22278
0.46607,0.89402,0.94262,0.22253
0.23398,0.42819,1.5234,-0.18587
0.76766,0.79849,0.4184,-0.34381
-0.62998,0.46086,1.1471,-0.077564
0.36245,0.98519,0.3978,-0.56134
0.84567,0.15197,1.3342,0.12767
0.65082,0.35133,0.88121,-0.36916
0.82109,0.97242,0.50028,-0.19641
0.24945,0.46305,1.2039,-0.39874
1.4864,0.10667,0.52701,-0.24289
0.94345,0.96472,0.8065,0.076295
-0.31116,1.1688,0.36361,-0.35212
1.3723,0.15615,0.45431,-0.15196
0.91015,0.69726,0.54396,0.31153
0.20924,0.76748,1.0481,0.56709
0.43153,0.48461,0.87201,-0.1821
0.3902,0.94021,0.64826,0.16126
0.38861,-0.090739,0.57144,-0.84643
0.40871,0.34927,1.1483,0.44882
0.065287,0.86734,0.94342,-0.1452
1.474,0.7309,0.36705,-0.25128
1.0164,0.33085,0.9901,-0.63111
0.90056,0.27613,0.68874,0.79082
0.77443,0.95307,0.67263,-0.20212
0.81066,0.075152,1.2383,-0.33744
0.52485,0.45873,1.2794,0.23727
0.29331,0.26749,1.2474,-0.53919
0.1686,0.94127,0.82941,-0.17507
1.1305,0.28792,0.5041,0.35066
0.4527,0.56276,1.0875,-0.28234
1.2537,1.0367,0.45138,0.029967
0.77887,0.29007,1.0406,0.49033
1.2018,0.4048,0.44797,-0.3085
