1.2863,0.25044,0.63624,-0.098628
0.80883,0.64687,0.72196,0.13337
1.925,0.089232,0.30928,-0.0015326
1.5628,0.22075,0.39849,-0.018486
0.53174,0.34875,0.9449,0.36328
1.1962,0.56504,0.75368,-0.18393
0.57176,0.18429,0.57682,0.51297
0.41702,0.061859,1.0335,0.09861
1.59,0.085344,0.10194,0.29484
0.38078,0.047949,1.0903,0.04711
0.6476,0.62554,0.86473,0.20903
-0.081764,0.75238,0.60216,0.40034
0.50192,0.42836,1.1864,-0.2186
0.65906,0.57725,0.49128,0.032386
0.015321,0.39663,1.3138,-0.16247
0.19742,0.33572,1.2182,-0.30203
0.77949,0.62873,0.72819,0.03392
0.34433,0.41564,0.9538,0.040221
1.0996,0.24345,0.64157,-0.026654
0.74628,0.6209,0.93904,-0.32375
0.76158,-0.017246,0.62092,0.49469
1.4469,0.1953,0.35557,0.26153
0.45403,0.49477,0.5626,0.15979
0.25415,-0.027906,1.0404,-0.20293
0.41008,-0.26678,1.2737,0.10806
0.94679,0.52977,1.0669,-0.33995
1.2726,0.49651,0.63607,0.12105
1.3938,0.32277,0.40751,-0.024284
1.0237,-0.1155,0.69458,-0.019512
0.14816,0.68286,0.55231,0.29331
0.82004,0.7155,1.0404,-0.21783
1.2351,1.0174,0.25728,-0.2156
0.55876,0.44806,1.0635,0.16654
2.7438,0.18498,-0.30739,-0.16154
1.6786,0.19231,0.60893,-0.24817
1.1157,0.72613,0.87214,-0.44257
0.90483,0.28516,0.79817,-0.11027
0.70224,0.61769,0.88605,-0.29515
1.2427,0.49355,0.4125,-0.023428
0.22598,0.80061,0.96291,-0.16285
0.9967,0.085112,0.58956,0.48024
1.6546,0.18338,0.47692,0.009926
0.35376,-0.14194,0.91469,0.14069
1.2224,0.34248,0.53773,-0.0074896
0.33669,0.41738,0.65615,0.32234
0.61717,0.33345,1.103,-0.13792
1.4409,0.31951,0.7626,-0.25021
0.97233,0.85822,0.65742,-0.0041638
0.77664,0.81822,0.57455,-0.16198
-0.12754,0.55778,0.91319,0.4381
1.2744,0.48097,0.58111,-0.099031
0.87396,0.65826,0.80536,0.043726
0.5356,0.53388,0.59028,0.15824
0.50885,0.63093,1.1647,0.069332
1.7009,0.11632,0.30675,0.12972
0.59555,0.53022,1.1381,-0.21376
0.94007,0.77407,0.43829,-0.87484
0.75839,0.65016,0.89391,-0.0094439
0.55539,0.19151,0.80779,0.31487
1.0284,0.39721,0.97233,-0.43489
0.82242,0.31899,0.58207,0.32899
1.3827,0.1813,0.46991,-0.30362
1.8872,0.33023,0.17518,-0.18071
1.1428,0.559,0.52849,0.23267
0.092881,0.2719,1.0078,0.28976
-0.38414,0.14641,1.2398,0.34556
0.45215,0.28478,0.9756,-0.0036579
0.95166,0.56797,0.60625,0.0112
0.35546,0.25762,1.2942,-0.041803
0.97423,0.81077,0.37645,-0.2227
0.13818,0.0039919,1.058,-0.17103
0.15726,1.1355,0.83856,-0.18046
1.3155,0.60359,0.93546,0.048524
0.5975,0.1258,0.9364,-0.2374
1.3683,0.41424,0.22963,0.097943
0.23061,0.7819,1.0725,0.046409
1.1489,0.55736,0.65911,0.078505
0.70938,0.2843,0.65176,0.24427
0.40802,1.0686,0.46124,-0.25701
1.3445,0.19774,0.52852,0.043427
0.80562,0.69729,0.38631,0.22851
0.67506,0.53485,0.94789,0.22344
0.98875,0.31593,0.55619,-0.37842
1.1345,0.3883,0.47251,-0.33986
1.5478,0.13767,0.21695,-0.097308
0.53507,0.36572,0.73313,0.35233
0.7264,0.63905,0.55183,0.21997
1.2633,0.50254,0.36102,0.019437
0.46286,0.60681,0.98295,-0.44181
0.66996,0.26297,0.54684,0.61357
0.59612,0.89369,0.86163,-0.31374
0.19866,-0.049452,1.3522,-0.12961
0.36594,0.74624,0.88401,-0.36862
0.9866,0.19842,0.75216,-0.46344
0.71514,0.5946,0.89324,-0.64121
0.60097,0.47306,0.76065,0.12282
0.73636,0.34373,0.87868,-0.18751
1.2418,0.96017,0.40122,0.0017869
0.76809,0.14722,0.81822,0.28889
0.97552,0.81073,0.5729,-0.54201
