10.289,-0.92904,0.043838,-0.0035236,-0.50533,-0.31719,-0.31496,-0.066997
10.155,-0.87893,0.088637,0.065614,-0.4039,-0.27358,-0.30612,-0.063881
10.507,-1.0895,-0.059965,0.17997,-0.70998,-0.11041,-0.39239,-0.23032
10.317,-0.79924,0.068652,-0.022949,-0.59246,-0.38908,-0.46515,0.11696
9.9384,-1.2227,-0.060764,-0.013882,-0.21296,-0.040405,-0.31455,-0.15403
10.259,-0.84241,0.12269,-0.13357,-0.50228,-0.41139,-0.51112,0.061513
10.017,-0.99917,0.14687,-0.02374,-0.21071,-0.1683,-0.53404,-0.0041855
9.9583,-1.1968,0.0058717,0.040269,-0.29506,-0.039311,-0.47669,0.028785
9.9562,-1.0826,-0.10551,-0.0063208,-0.16701,-0.30709,-0.42453,-0.049619
9.9124,-0.90187,0.17467,0.33045,-0.2428,-0.25202,-0.7057,-0.30588
9.8786,-1.0433,0.13681,0.099646,-0.03158,-0.29311,-0.58972,-0.057334
9.9224,-0.96766,-0.021017,-0.007366,-0.18739,-0.30702,-0.40523,-0.047859
10.051,-0.99287,0.084441,-0.036225,-0.22616,-0.11211,-0.39817,-0.074637
10.086,-0.90799,0.021489,0.048176,-0.21314,-0.34987,-0.18756,0.004611
9.9017,-1.0544,-0.025196,-0.056268,-0.1383,-0.23692,-0.63098,0.070492
10.033,-1.0003,0.062503,-0.16057,-0.22685,-0.20305,-0.51599,0.15276
9.8738,-0.88985,-0.18147,-0.17003,-0.15699,-0.38939,-0.44799,0.25405
9.9815,-0.99149,0.15902,0.072073,-0.1129,-0.22643,-0.46836,0.021348
10.095,-0.94445,-0.075027,-0.15654,-0.38846,-0.25786,-0.37468,0.19003
9.9558,-1.0393,-0.027074,0.033649,-0.011732,-0.33341,-0.41528,-0.13169
10.019,-1.0326,-0.093155,0.10618,0.02024,-0.022906,-0.46015,-0.20478
10.214,-0.90877,-0.14619,-0.048302,-0.46833,-0.41763,-0.35773,-0.023116
9.7452,-1.132,-0.04323,0.097331,0.03953,-0.16012,-0.17897,0.039116
9.9397,-1.2518,-0.21314,0.11484,-0.16276,0.019978,-0.33744,-0.066644
10.152,-1.2266,0.32407,0.1474,-0.37183,0.039646,-0.74995,-0.065329
10.27,-0.95135,-0.40049,-0.064903,-0.55954,-0.31953,0.028208,0.077032
10.246,-0.87106,0.35354,0.045756,-0.4811,-0.38961,-0.63445,-0.062658
10.015,-0.88561,-0.015012,-0.064945,-0.23174,-0.22937,-0.21657,0.073788
10.179,-1.3353,0.045223,-0.031562,-0.51227,0.031185,-0.4642,0.079955
