10.277,-0.96875,0.052576,-0.060903,-0.49984,-0.26789,-0.35793,-0.0061211
9.9955,-0.88114,0.086035,0.041349,-0.24297,-0.29217,-0.37949,-0.086798
10.628,-1.1061,-0.27404,0.012498,-0.72488,-0.10176,-0.18401,-0.05421
10.18,-0.86648,-0.012366,-0.031184,-0.45515,-0.32054,-0.40802,0.094649
10.057,-1.1713,0.12849,0.065101,-0.28571,-0.16487,-0.542,-0.16782
10.096,-0.78452,-0.0070159,0.063945,-0.30086,-0.51324,-0.34698,-0.14003
9.901,-1.0382,0.026366,-0.053999,-0.036085,-0.11842,-0.40828,-0.0022398
9.9092,-1.2035,-0.056634,0.049938,-0.24961,-0.076936,-0.40039,0.019206
10.317,-1.1997,-0.3588,0.13,-0.52187,-0.11104,-0.0844,-0.22893
9.6887,-0.85932,-0.0096761,0.093351,-0.04604,-0.34249,-0.49411,0.00093121
9.8168,-0.91622,0.079307,0.16985,-0.089188,-0.44363,-0.43167,-0.18928
9.8219,-1.0935,-0.21445,0.087784,-0.056727,-0.13252,-0.16004,-0.15928
10.128,-0.96022,0.12925,-0.065719,-0.32881,-0.20045,-0.43962,-0.018594
10.066,-0.93437,-0.042111,0.001201,-0.3086,-0.31228,-0.21825,0.0096726
9.9187,-1.077,0.032187,-0.11403,-0.0048607,-0.2019,-0.67223,0.16057
9.9983,-1.0552,0.087078,-0.13657,-0.10239,-0.16225,-0.54522,0.13626
10.028,-0.81313,-0.10516,-0.070225,-0.26756,-0.40915,-0.47535,-0.017197
9.7567,-1.072,0.088839,0.099964,-0.025619,-0.084873,-0.36592,-0.011797
10.162,-1.0019,-0.024812,-0.025984,-0.37252,-0.17298,-0.43206,0.014287
10.135,-0.94905,0.012193,-0.18055,-0.31019,-0.40938,-0.54247,0.27197
10.091,-1.0611,-0.050707,0.15399,-0.21669,-0.11021,-0.39158,-0.15372
10.402,-0.89406,-0.092064,-0.10608,-0.57232,-0.4426,-0.38033,0.11104
9.7678,-1.0622,-0.089148,0.1372,-0.12842,-0.24543,-0.14497,-0.090826
9.9774,-1.2224,-0.098328,0.012668,-0.066226,-0.023626,-0.49603,0.053006
9.9184,-1.259,0.33058,0.1277,-0.34163,0.0198,-0.67601,-0.021562
9.9138,-1.0088,-0.085758,-0.03481,-0.18909,-0.28439,-0.27309,0.073725
10.139,-0.8395,0.081576,0.081383,-0.54879,-0.36746,-0.25954,-0.10557
10.194,-0.91529,0.087797,-0.082349,-0.50024,-0.19247,-0.3994,0.054461
9.915,-1.1938,0.058545,-0.073115,-0.2215,-0.13713,-0.50405,0.1811
10.821,-1.1663,-0.50653,-0.12443,-0.98306,-0.15727,0.24511,0.07629
10.019,-1.069,0.14884,-0.1805,-0.19377,-0.17574,-0.50854,0.23579
9.8658,-0.93365,0.062082,-0.00739,0.027759,-0.47513,-0.43792,0.054274
9.9285,-0.80914,-0.11324,0.13992,-0.18934,-0.41567,-0.25347,-0.19014
9.8574,-1.0451,0.040021,0.11174,-0.22688,-0.19452,-0.29602,-0.22643
10.626,-1.0384,0.25377,-0.27,-1.0092,-0.16526,-0.58965,0.34682
10.517,-0.60174,0.20851,-0.28219,-0.65834,-0.5729,-0.61859,0.27386
9.9349,-0.99616,0.17137,-0.012596,-0.46444,-0.04912,-0.41714,0.18576
9.9655,-0.7625,-0.11702,-0.062568,-0.049606,-0.46578,-0.30908,-0.1086
10.049,-0.92539,-0.060311,0.03186,-0.14295,-0.25052,-0.32074,-0.12019
10.018,-0.85106,0.08505,-0.026008,-0.1997,-0.51145,-0.56507,0.048687
9.9801,-1.0019,0.029607,0.24225,-0.22458,-0.11381,-0.45338,-0.26642
10.088,-0.8456,0.10029,0.026463,-0.24779,-0.53085,-0.61906,0.032033
10.008,-1.2015,-0.00073589,-0.010787,-0.083615,0.045883,-0.45759,-0.028965
10.023,-1.088,0.049033,0.042978,-0.30396,-0.21943,-0.4033,0.015185
9.9115,-1.0872,-0.1585,0.028116,-0.21828,-0.13607,-0.28172,-0.03717
9.9934,-1.1749,0.090272,-0.086331,-0.39486,-0.07271,-0.54631,0.075567
10.336,-0.88613,0.1135,-0.15766,-0.66201,-0.3031,-0.52848,0.13774
10.135,-0.82391,0.29798,-0.058877,-0.37605,-0.54923,-0.58291,0.0027793
9.9361,-0.99113,-0.049984,0.007604,-0.14149,-0.33295,-0.25738,-0.051498
9.8974,-0.94736,-0.10026,-0.030523,0.050889,-0.29645,-0.37951,-0.16504
10.247,-0.97291,0.087033,-0.25207,-0.34816,-0.23029,-0.48289,0.32692
11.037,-1.0735,-0.48517,-0.066132,-1.4632,-0.078814,0.18312,0.10527
9.973,-1.0651,-0.063091,0.028804,-0.18618,-0.21684,-0.31313,-0.029351
10.084,-0.81322,0.083578,0.080969,-0.14656,-0.34976,-0.65219,-0.13117
9.7435,-1.1685,0.12735,0.23733,0.00042184,-0.086094,-0.67535,-0.28216
9.9166,-0.96098,0.18406,-0.021488,-0.30431,-0.29556,-0.57637,0.10177
10.186,-1.0736,-0.068021,-0.31381,-0.5146,-0.35612,-0.25449,0.43742
10.145,-1.0588,0.14168,0.06489,-0.22919,-0.41454,-0.5251,-0.082343
10.068,-1.1048,-0.033468,0.087807,-0.14125,-0.12433,-0.39111,-0.20782
10.148,-0.96809,0.084287,-0.19667,-0.26851,-0.20494,-0.53039,0.15908
10.152,-0.72355,-0.094567,0.17601,-0.54227,-0.60287,-0.19151,-0.22604
10.228,-1.0918,-0.10313,-0.10132,-0.56039,-0.084048,-0.29601,0.17659
10.02,-1.0442,0.083724,-0.018816,-0.44017,-0.087804,-0.48136,0.13376
10.272,-0.81835,-0.051685,0.009991,-0.42053,-0.44833,-0.37746,-0.074829
10.108,-1.026,-0.13519,0.059669,-0.077953,-0.031096,-0.41067,-0.097494
9.8819,-1.1376,-0.034387,0.10297,0.14214,-0.049027,-0.58564,-0.084405
10.066,-1.1578,0.02863,-0.064215,-0.15697,-0.18443,-0.59753,0.071241
10.096,-0.89522,-0.16035,0.052993,-0.42545,-0.23971,-0.23316,0.0042221
10.109,-0.94582,0.24205,0.0060767,-0.15003,-0.22398,-0.69968,0.013793
10.016,-0.83995,-0.19262,-0.037077,-0.34084,-0.38189,-0.19167,0.069641
9.8459,-1.2396,-0.065492,0.018908,-0.11134,-0.013134,-0.39039,-0.058535
9.9715,-1.031,-0.029223,-0.094341,-0.44431,-0.27544,-0.43537,0.23558
10.351,-0.76997,0.32799,-0.041841,-0.63625,-0.55601,-0.75628,-0.037646
9.7942,-1.1966,0.063793,-0.10275,-0.30596,-0.073465,-0.48995,0.094032
10.21,-0.94695,-0.23204,0.022197,-0.59294,-0.31599,-0.17273,0.017057
10.041,-0.90428,0.12092,-0.0096113,-0.097642,-0.38848,-0.53366,-0.005339
10.173,-1.2839,-0.062073,0.015561,-0.30996,0.072681,-0.35241,-0.080166
10.047,-1.0129,0.0082601,0.063021,-0.32284,-0.24455,-0.25667,-0.079002
10.003,-0.90187,-0.13699,-0.074946,-0.2169,-0.46299,-0.11604,0.094599
10.041,-1.098,-0.039943,-0.043666,-0.33731,0.029774,-0.31471,-0.06446
10.194,-0.97858,-0.279,0.072398,-0.42349,-0.2923,-0.21664,-0.089899
10.199,-0.96631,0.43657,0.096898,-0.25396,-0.22511,-0.94261,-0.1615
9.7506,-1.0676,-0.033567,0.050102,-0.21423,-0.075563,-0.18549,0.012768
10.119,-1.0327,-0.12693,-0.096351,-0.48266,-0.21131,-0.23817,0.21292
10.384,-0.98242,-0.20808,0.18251,-0.73756,-0.33873,-0.15453,-0.11826
9.9538,-1.066,-0.099138,0.1503,-0.23116,-0.24144,-0.30266,-0.14983
10.008,-0.95825,-0.094533,0.069825,-0.26767,-0.33855,-0.27956,-0.10632
10.227,-0.83706,0.089781,-0.13108,-0.56289,-0.36491,-0.25625,0.077193
10.074,-0.8953,0.16349,-0.078865,-0.42501,-0.33957,-0.39285,0.13773
9.8692,-1.1071,-0.12806,0.13637,-0.17743,-0.12117,-0.24015,-0.22445
10.112,-0.89488,-0.042271,-0.13179,-0.34922,-0.493,-0.40748,0.19232
10.006,-0.85494,0.1604,0.12269,-0.11829,-0.27014,-0.61211,-0.025609
9.9448,-0.85868,-0.0039338,-0.094696,-0.12079,-0.42757,-0.43606,0.18179
9.7783,-1.0737,0.025492,-0.07304,-0.13543,-0.21653,-0.35632,-0.0044736
10.157,-0.93064,0.068228,-0.21804,-0.42974,-0.28337,-0.45596,0.31465
9.8894,-0.96546,0.17806,0.098072,-0.29865,-0.41267,-0.39903,-0.24951
9.8536,-1.0481,-0.038956,0.063078,-0.13382,-0.11608,-0.41583,0.03915
10.323,-0.40098,-0.10748,-0.096147,-0.60437,-0.73097,-0.27335,-0.022534
10.008,-1.0752,0.10384,0.33398,-0.021457,-0.16261,-0.65907,-0.30078
10.108,-0.81359,0.010046,-0.25248,-0.49857,-0.41174,-0.34181,0.32042
