12.706,-1.7313,-0.16955,0.78323,-2.6271,0.66244,-0.35563,-0.96473,0,9.7198,-0.90372,-0.41406,0.12886,-0.31594,-0.48858,0.13861,-0.0745
12.706,-1.7313,-0.16952,0.78329,-2.5753,0.58822,-0.35603,-0.97316,0,9.7198,-0.90372,-0.41406,0.12886,-0.27321,-0.48504,0.11915,-0.016307
12.706,-1.7313,-0.16956,0.78334,-2.5357,0.59554,-0.38692,-0.97309,0,9.7198,-0.90373,-0.41407,0.12886,-0.29544,-0.56181,0.079109,-0.10869
12.706,-1.7313,-0.16956,0.78334,-2.5309,0.59834,-0.38543,-0.97424,0,9.7626,-0.92736,-0.27407,0.09481,-0.33823,-0.53817,-0.060886,-0.074645
12.706,-1.7313,-0.16958,0.78336,-2.5357,0.60181,-0.40152,-0.96139,0,9.7848,-0.97769,-0.2528,0.069864,-0.36044,-0.48785,-0.082155,-0.049699
11.048,-1.0089,-0.63564,-0.13674,-0.87782,-0.12057,0.064553,-0.041302,0,9.7881,-0.97755,-0.25481,0.070491,-0.3638,-0.48799,-0.080141,-0.050326
11.048,-1.0089,-0.63564,-0.13674,-0.92405,-0.11722,0.0545,-0.011664,0,9.8351,-0.95739,-0.22808,0.046,-0.41081,-0.50814,-0.10687,-0.025837
11.048,-1.0089,-0.63564,-0.13674,-0.9245,-0.11726,0.05458,-0.01138,0,9.8328,-0.98178,-0.226,0.035558,-0.40848,-0.48376,-0.10895,-0.015395
11.048,-1.0089,-0.63564,-0.13674,-0.92473,-0.11745,0.053626,-0.010594,0,9.8181,-0.98343,-0.23361,0.046567,-0.39374,-0.4821,-0.10134,-0.026403
11.048,-1.0089,-0.63566,-0.13672,-0.90141,-0.10756,0.042499,-0.012104,0,9.8181,-0.98344,-0.23361,0.046567,-0.37803,-0.52786,-0.086969,-0.014528
11.048,-1.0089,-0.63565,-0.13674,-0.91684,-0.10935,0.034124,-0.028613,0,9.829,-0.97147,-0.22018,0.0451,-0.38895,-0.53983,-0.1004,-0.013061
11.266,-0.94402,-0.76629,0.11046,-1.1345,-0.17421,0.16476,-0.27581,0,9.829,-0.97146,-0.22018,0.045099,-0.33856,-0.50922,-0.07092,-0.057125
11.266,-0.94402,-0.76629,0.11046,-1.1337,-0.17442,0.1641,-0.27508,0,9.829,-0.97146,-0.22018,0.045098,-0.29682,-0.50492,-0.075616,-0.081013
11.266,-0.94403,-0.76629,0.11046,-1.1336,-0.19489,0.15905,-0.29035,0,9.829,-0.97144,-0.22019,0.045102,-0.026902,-0.37431,-0.31424,-0.087211
11.266,-0.94403,-0.76628,0.11046,-1.135,-0.20562,0.16075,-0.32122,0,9.8477,-0.95107,-0.22348,0.05249,-0.04555,-0.39468,-0.31095,-0.0946
11.266,-0.94403,-0.76628,0.11046,-1.1326,-0.20549,0.16183,-0.32016,0,9.8477,-0.95108,-0.22348,0.052489,-0.11526,-0.41709,-0.27849,-0.14385
11.266,-0.94403,-0.76628,0.11046,-1.1322,-0.20659,0.16216,-0.3189,0,9.8477,-0.95107,-0.22347,0.052489,-0.14315,-0.36698,-0.27429,-0.17612
11.266,-0.94403,-0.76628,0.11046,-1.1388,-0.21308,0.15548,-0.32074,0,9.8477,-0.95108,-0.22347,0.052489,-0.17915,-0.40101,-0.25427,-0.1785
11.266,-0.94404,-0.76626,0.11046,-1.1552,-0.22046,0.17745,-0.30223,0,9.8477,-0.95108,-0.22347,0.052489,-0.21512,-0.36885,-0.26265,-0.16976
11.266,-0.94404,-0.76626,0.11045,-1.166,-0.21373,0.19172,-0.31542,0,9.8886,-0.93608,-0.20247,0.031646,-0.25603,-0.38385,-0.28366,-0.14891
11.266,-0.94408,-0.76619,0.11045,-1.1935,-0.27851,0.25116,-0.28788,0,9.8886,-0.93608,-0.20247,0.031646,-0.25463,-0.37703,-0.26985,-0.15705
11.266,-0.94408,-0.76619,0.11045,-1.2099,-0.27117,0.25764,-0.29203,0,9.8886,-0.93608,-0.20247,0.031645,-0.24728,-0.37005,-0.2401,-0.15938
11.195,-0.96639,-0.72481,0.055542,-1.1388,-0.24885,0.21626,-0.23712,0,9.8886,-0.93608,-0.20247,0.031646,-0.2733,-0.37727,-0.16433,-0.12062
11.195,-0.96639,-0.72481,0.055541,-1.1492,-0.23725,0.22617,-0.24449,0,9.8886,-0.93608,-0.20247,0.031646,-0.27735,-0.38824,-0.16659,-0.11898
11.195,-0.9664,-0.72479,0.055544,-1.1636,-0.21862,0.26359,-0.21845,0,9.8886,-0.93608,-0.20247,0.031647,-0.281,-0.37638,-0.14822,-0.10503
11.195,-0.9664,-0.7248,0.055544,-1.1622,-0.21774,0.25526,-0.2176,0,9.8886,-0.93608,-0.20246,0.031647,-0.3489,-0.37825,-0.1168,-0.10535
11.113,-0.83866,-0.88212,0.072737,-1.0807,-0.34548,0.41258,-0.23479,0,9.8886,-0.93608,-0.20246,0.031648,-0.36767,-0.38678,-0.13494,-0.084688
11.113,-0.83866,-0.88212,0.072738,-1.0697,-0.35009,0.40899,-0.2299,0,9.8886,-0.93608,-0.20246,0.031647,-0.37205,-0.37395,-0.11603,-0.094664
11.113,-0.83866,-0.88212,0.072739,-1.0774,-0.3753,0.38852,-0.22309,0,9.8886,-0.93608,-0.20246,0.031648,-0.35464,-0.36226,-0.11443,-0.090483
11.113,-0.83866,-0.88212,0.072739,-1.0788,-0.36566,0.39507,-0.21675,0,9.8886,-0.93608,-0.20246,0.031648,-0.38527,-0.34464,-0.10967,-0.10846
11.113,-0.83866,-0.88212,0.072739,-1.0754,-0.36433,0.39473,-0.21684,0,9.8987,-0.94166,-0.17423,0.01164,-0.3954,-0.33905,-0.13791,-0.088455
11.113,-0.83867,-0.8821,0.072741,-1.0941,-0.35549,0.42746,-0.19838,0,9.9057,-0.94876,-0.18235,0.010779,-0.40239,-0.33196,-0.12979,-0.087595
11.113,-0.83867,-0.88209,0.07274,-1.0957,-0.34428,0.46306,-0.21167,0,9.9162,-0.96286,-0.19239,0.0012939,-0.41291,-0.31786,-0.11975,-0.07811
11.113,-0.83868,-0.88208,0.07274,-1.0886,-0.35437,0.47098,-0.20814,0,9.9162,-0.96286,-0.19239,0.0012934,-0.36513,-0.31949,-0.1336,-0.094436
11.113,-0.83868,-0.88208,0.072741,-1.1091,-0.35345,0.47067,-0.19814,0,9.9438,-0.95322,-0.16742,0.00011851,-0.39271,-0.32913,-0.15857,-0.093262
11.113,-0.83869,-0.88204,0.07274,-1.1604,-0.38227,0.49989,-0.21214,0,9.9438,-0.95322,-0.16742,0.00011802,-0.35446,-0.36254,-0.15223,-0.091949
11.091,-0.98293,-0.60854,0.13092,-1.1383,-0.23803,0.22639,-0.27032,0,9.9438,-0.95322,-0.16742,0.00011805,-0.35205,-0.36856,-0.15256,-0.087551
11.091,-0.98293,-0.60853,0.13092,-1.1477,-0.24043,0.23293,-0.26937,0,9.9438,-0.95322,-0.16742,0.0001191,-0.34996,-0.35172,-0.15054,-0.052873
11.091,-0.97903,-0.6193,0.13207,-1.1471,-0.24434,0.2437,-0.27052,0,9.9438,-0.95322,-0.16742,0.00011987,-0.31257,-0.37337,-0.16692,-0.0084383
11.091,-0.97903,-0.61929,0.13207,-1.1726,-0.24557,0.26111,-0.26994,0,9.9438,-0.95322,-0.16742,0.00011829,-0.36521,-0.36557,-0.12419,-0.078276
11.091,-0.97903,-0.61929,0.13207,-1.1763,-0.24616,0.26027,-0.26679,0,9.9459,-0.95184,-0.16803,0.001786,-0.36736,-0.36695,-0.12357,-0.079944
11.091,-0.97903,-0.61928,0.13207,-1.2314,-0.22575,0.27255,-0.23706,0,9.9459,-0.95184,-0.16803,0.0017858,-0.37681,-0.36206,-0.12458,-0.091798
11.091,-0.97903,-0.61928,0.13207,-1.2402,-0.22385,0.27385,-0.23351,0,9.946,-0.95184,-0.16803,0.0017857,-0.36648,-0.34714,-0.14003,-0.10187
11.091,-0.97903,-0.61928,0.13207,-1.2549,-0.21568,0.27213,-0.22547,0,9.9786,-0.9199,-0.15246,0.03086,-0.39914,-0.37908,-0.15561,-0.13094
11.091,-0.97903,-0.61928,0.13207,-1.2638,-0.22457,0.2666,-0.21828,0,9.9677,-0.9644,-0.15602,0.019392,-0.38826,-0.33458,-0.15205,-0.11947
11.091,-0.97903,-0.61928,0.13207,-1.2693,-0.22352,0.2689,-0.22264,0,9.9677,-0.9644,-0.15602,0.019392,-0.38251,-0.34217,-0.15609,-0.11635
11.091,-0.97903,-0.61928,0.13207,-1.2698,-0.22314,0.2729,-0.21707,0,9.9507,-0.9606,-0.14955,0.021548,-0.3655,-0.34598,-0.16255,-0.11851
10.981,-0.9996,-0.5376,0.11423,-1.1605,-0.20257,0.19123,-0.19923,0,9.9489,-0.93557,-0.13923,0.024847,-0.36372,-0.371,-0.17288,-0.12181
10.981,-0.99961,-0.53759,0.11423,-1.1824,-0.21105,0.20742,-0.1991,0,9.9489,-0.93557,-0.13923,0.024847,-0.37298,-0.35945,-0.17624,-0.1187
10.981,-0.99961,-0.53759,0.11423,-1.1882,-0.20834,0.21124,-0.2002,0,9.9489,-0.93557,-0.13923,0.024847,-0.37822,-0.36686,-0.18625,-0.11097
10.981,-0.99961,-0.53758,0.11423,-1.2263,-0.20673,0.21736,-0.19086,0,9.9489,-0.93557,-0.13923,0.024847,-0.38195,-0.3644,-0.18578,-0.11227
10.981,-0.99961,-0.53758,0.11423,-1.2271,-0.20571,0.21839,-0.19178,0,9.9489,-0.93557,-0.13923,0.024847,-0.38424,-0.35995,-0.1865,-0.11347
10.981,-0.99961,-0.53757,0.11423,-1.2468,-0.19258,0.24901,-0.22037,0,9.9489,-0.93557,-0.13923,0.024847,-0.38862,-0.36672,-0.16887,-0.11593
10.981,-0.99961,-0.53758,0.11423,-1.2463,-0.20426,0.23218,-0.19138,0,9.9489,-0.93557,-0.13923,0.024847,-0.40165,-0.36766,-0.18224,-0.11378
10.981,-0.99961,-0.53758,0.11424,-1.2356,-0.21357,0.20979,-0.17151,0,9.9489,-0.93557,-0.13923,0.024847,-0.38844,-0.39218,-0.17777,-0.12493
10.981,-0.99961,-0.53758,0.11424,-1.2369,-0.21479,0.2069,-0.17222,0,9.9588,-0.96244,-0.14726,0.040795,-0.39826,-0.36531,-0.16974,-0.14088
10.981,-0.99961,-0.53759,0.11424,-1.2351,-0.21727,0.19924,-0.17574,0,9.9588,-0.96244,-0.14726,0.040796,-0.3495,-0.32807,-0.20323,-0.11758
10.981,-0.9996,-0.53759,0.11424,-1.227,-0.20197,0.18878,-0.14738,0,9.9588,-0.96244,-0.14726,0.040796,-0.35005,-0.33199,-0.20553,-0.12238
10.863,-1.042,-0.39955,-0.078491,-1.109,-0.15958,0.050736,0.045351,0,9.9588,-0.96244,-0.14726,0.040796,-0.35035,-0.33011,-0.20618,-0.12378
10.863,-1.042,-0.39955,-0.078491,-1.1148,-0.16158,0.057298,0.041814,0,9.9588,-0.96244,-0.14726,0.040796,-0.35298,-0.32525,-0.20462,-0.12711
10.863,-1.042,-0.39955,-0.078491,-1.1167,-0.16084,0.058433,0.04055,0,9.9588,-0.96244,-0.14726,0.040796,-0.3507,-0.32629,-0.20572,-0.12671
10.863,-1.042,-0.39955,-0.078491,-1.1176,-0.16318,0.058524,0.047278,0,9.9548,-0.96355,-0.14594,0.037459,-0.34676,-0.32518,-0.20705,-0.12337
10.863,-1.042,-0.39954,-0.07849,-1.1231,-0.17204,0.068774,0.055146,0,9.9548,-0.96355,-0.14594,0.03746,-0.33308,-0.32203,-0.2283,-0.087117
10.863,-1.042,-0.39954,-0.07849,-1.1335,-0.16059,0.079938,0.049726,0,9.9548,-0.96355,-0.14594,0.03746,-0.32943,-0.3078,-0.22893,-0.10467
10.863,-1.042,-0.39954,-0.07849,-1.1349,-0.16065,0.079259,0.050725,0,9.9519,-0.97156,-0.14119,0.052283,-0.32654,-0.29979,-0.23368,-0.1195
10.863,-1.042,-0.39954,-0.07849,-1.142,-0.15928,0.079638,0.053879,0,9.9521,-0.9736,-0.14082,0.050618,-0.32671,-0.29774,-0.23405,-0.11783
10.766,-1.2343,-0.07615,0.042817,-1.0449,0.033028,-0.24375,-0.067426,0,9.9661,-0.97907,-0.13993,0.032167,-0.34076,-0.29227,-0.23493,-0.099382
10.813,-1.2445,-0.085641,0.045128,-1.0919,0.043263,-0.23426,-0.069737,0,9.9661,-0.97907,-0.13993,0.032167,-0.35393,-0.29356,-0.23327,-0.09318
10.813,-1.2445,-0.085641,0.045128,-1.0918,0.043258,-0.23424,-0.06974,0,9.9661,-0.97907,-0.13993,0.032168,-0.34485,-0.26938,-0.22622,-0.092645
10.813,-1.2445,-0.085641,0.045129,-1.0962,0.042748,-0.23819,-0.066956,0,9.9661,-0.97907,-0.13993,0.032168,-0.34551,-0.27056,-0.22772,-0.09247
10.813,-1.2445,-0.085642,0.045129,-1.0975,0.045738,-0.24057,-0.065118,0,9.9661,-0.97907,-0.13993,0.032167,-0.34002,-0.27637,-0.21071,-0.092168
10.813,-1.2445,-0.085642,0.045128,-1.0806,0.043612,-0.23389,-0.07014,0,9.9662,-0.97907,-0.13993,0.032168,-0.31956,-0.2731,-0.22247,-0.086185
10.813,-1.2445,-0.085641,0.045128,-1.0919,0.042595,-0.23462,-0.064907,0,9.9661,-0.97907,-0.13993,0.032167,-0.32465,-0.28621,-0.22099,-0.096133
10.813,-1.2445,-0.085639,0.045129,-1.1007,0.036986,-0.22923,-0.048285,0,9.9662,-0.97907,-0.13993,0.032167,-0.31862,-0.27519,-0.20923,-0.088931
10.813,-1.2445,-0.085638,0.045129,-1.1023,0.036014,-0.22769,-0.046812,0,9.9622,-0.98236,-0.13944,0.030668,-0.31471,-0.2719,-0.20972,-0.087431
10.813,-1.2445,-0.085645,0.04513,-1.101,0.054386,-0.24876,-0.039391,0,9.9622,-0.98236,-0.13944,0.030668,-0.30808,-0.27548,-0.21167,-0.08579
10.813,-1.2445,-0.085645,0.045131,-1.1056,0.050763,-0.2524,-0.036959,0,9.9622,-0.98236,-0.13944,0.030668,-0.30957,-0.27419,-0.21134,-0.085595
10.813,-1.2445,-0.085647,0.045131,-1.1053,0.055234,-0.26108,-0.04132,0,9.9622,-0.98236,-0.13944,0.030668,-0.30883,-0.27854,-0.21417,-0.077125
10.813,-1.2445,-0.085647,0.045131,-1.1041,0.059384,-0.25959,-0.04001,0,9.9622,-0.98236,-0.13944,0.030668,-0.3079,-0.27799,-0.21572,-0.074059
10.813,-1.2445,-0.085647,0.045131,-1.1033,0.059533,-0.26017,-0.039784,0,9.9622,-0.98236,-0.13944,0.030668,-0.29741,-0.27575,-0.22743,-0.048648
10.813,-1.2445,-0.085644,0.045131,-1.1196,0.062306,-0.25301,-0.038387,0,9.9622,-0.98236,-0.13944,0.030668,-0.3081,-0.2907,-0.22755,-0.049322
10.778,-1.2648,-0.17411,0.04822,-1.0849,0.08262,-0.16455,-0.041475,0,9.9622,-0.98236,-0.13944,0.030668,-0.24253,-0.25272,-0.2682,-0.040599
10.778,-1.2648,-0.1741,0.04822,-1.0936,0.081902,-0.15965,-0.040233,0,9.9622,-0.98236,-0.13944,0.030668,-0.24378,-0.24083,-0.26973,-0.044645
10.778,-1.2648,-0.1741,0.04822,-1.0905,0.081394,-0.15825,-0.042451,0,9.9622,-0.98236,-0.13944,0.030669,-0.25748,-0.24057,-0.26694,-0.039773
10.778,-1.2648,-0.1741,0.048219,-1.0839,0.08181,-0.15105,-0.04851,0,9.9622,-0.98236,-0.13944,0.030668,-0.23805,-0.23019,-0.26265,-0.053155
10.778,-1.2648,-0.17411,0.048219,-1.0654,0.091803,-0.15475,-0.053523,0,9.9622,-0.98236,-0.13944,0.030668,-0.23916,-0.2187,-0.24977,-0.057581
10.778,-1.2648,-0.17411,0.048219,-1.0838,0.087181,-0.15775,-0.045484,0,9.9622,-0.98236,-0.13944,0.030668,-0.26389,-0.27146,-0.26069,-0.042117
10.778,-1.2648,-0.17411,0.048219,-1.0677,0.10018,-0.1573,-0.054129,0,9.9614,-0.9828,-0.13927,0.030682,-0.26305,-0.27102,-0.26087,-0.042131
10.778,-1.2648,-0.17411,0.04822,-1.0798,0.098748,-0.1552,-0.046094,0,9.9614,-0.9828,-0.13927,0.030682,-0.25869,-0.27143,-0.26127,-0.044256
10.778,-1.2648,-0.17411,0.048219,-1.0682,0.10244,-0.14925,-0.055417,0,9.9614,-0.9828,-0.13927,0.030683,-0.28943,-0.27735,-0.26094,-0.028042
10.778,-1.2648,-0.17411,0.048219,-1.072,0.10841,-0.14693,-0.058507,0,9.9614,-0.9828,-0.13926,0.030683,-0.33092,-0.27365,-0.24933,-0.014007
10.778,-1.2648,-0.17411,0.048218,-1.0626,0.097801,-0.14377,-0.060366,0,9.9614,-0.9828,-0.13927,0.030683,-0.31033,-0.26917,-0.25999,-0.01157
10.778,-1.2648,-0.17411,0.048219,-1.059,0.10473,-0.1483,-0.051349,0,9.9789,-0.97014,-0.12824,0.03925,-0.32778,-0.28183,-0.27101,-0.020137
10.778,-1.2648,-0.17411,0.048219,-1.068,0.11093,-0.15349,-0.04776,0,9.9789,-0.97014,-0.12824,0.03925,-0.30444,-0.29244,-0.27278,-0.033537
10.778,-1.2648,-0.17411,0.04822,-1.0694,0.11035,-0.15401,-0.047528,0,9.9789,-0.97014,-0.12824,0.039249,-0.26845,-0.31805,-0.27412,-0.051894
10.778,-1.2648,-0.17411,0.04822,-1.0607,0.13351,-0.15178,-0.042576,0,9.9789,-0.97014,-0.12824,0.039249,-0.29249,-0.29479,-0.26647,-0.045506
10.778,-1.2648,-0.17411,0.04822,-1.0643,0.13749,-0.15333,-0.044645,0,9.9789,-0.97014,-0.12824,0.03925,-0.29389,-0.29251,-0.26871,-0.044406
10.778,-1.2648,-0.17411,0.04822,-1.0736,0.12413,-0.15734,-0.044254,0,9.9789,-0.97014,-0.12824,0.03925,-0.3,-0.28853,-0.26974,-0.041285
10.778,-1.2648,-0.17411,0.04822,-1.0722,0.12582,-0.15729,-0.044526,0,9.9772,-0.95991,-0.1264,0.035967,-0.29831,-0.29875,-0.27159,-0.038002
10.778,-1.2648,-0.17411,0.04822,-1.0742,0.12343,-0.15989,-0.04513,0,10.011,-0.93668,-0.11091,0.033095,-0.33241,-0.32198,-0.28708,-0.03513
10.778,-1.2648,-0.17411,0.04822,-1.0721,0.12242,-0.15635,-0.046728,0,10.011,-0.93668,-0.11091,0.033095,-0.33275,-0.32229,-0.28695,-0.035344
10.778,-1.2648,-0.17411,0.04822,-1.0725,0.12186,-0.16323,-0.046338,0,10.011,-0.93668,-0.11091,0.033095,-0.33008,-0.32365,-0.28673,-0.03555
10.778,-1.2648,-0.17411,0.04822,-1.0685,0.12965,-0.15886,-0.046627,0,10.011,-0.93668,-0.11091,0.033095,-0.31167,-0.31248,-0.28498,-0.04282
10.778,-1.2648,-0.17411,0.04822,-1.0723,0.13011,-0.15676,-0.046817,0,10.011,-0.93668,-0.11091,0.033095,-0.31984,-0.31432,-0.28376,-0.043226
10.778,-1.2648,-0.17411,0.04822,-1.0679,0.12757,-0.15481,-0.045616,0,10.011,-0.93668,-0.11091,0.033095,-0.3146,-0.31401,-0.28225,-0.044638
10.778,-1.2648,-0.17411,0.048221,-1.0751,0.12608,-0.16439,-0.034397,0,10.025,-0.92646,-0.10767,0.040754,-0.32846,-0.32423,-0.28549,-0.052298
10.778,-1.2648,-0.17411,0.048221,-1.0837,0.12189,-0.16164,-0.031521,0,10.025,-0.92646,-0.10767,0.040754,-0.34404,-0.32844,-0.27778,-0.055648
10.778,-1.2648,-0.17411,0.048221,-1.0928,0.11963,-0.15825,-0.028153,0,10.021,-0.92888,-0.10656,0.03881,-0.34025,-0.32602,-0.27889,-0.053704
10.778,-1.2648,-0.17411,0.048221,-1.0897,0.11726,-0.15721,-0.031024,0,10.021,-0.92888,-0.10656,0.03881,-0.34474,-0.3292,-0.27605,-0.054751
10.84,-1.4304,0.084811,-0.10493,-1.1514,0.28287,-0.41613,0.12212,0,10.021,-0.92888,-0.10656,0.03881,-0.33697,-0.32669,-0.27671,-0.056704
10.84,-1.4305,0.084821,-0.10493,-1.1786,0.25862,-0.38674,0.10666,0,10.022,-0.92831,-0.10674,0.039045,-0.33802,-0.32726,-0.27652,-0.056939
10.84,-1.4305,0.08482,-0.10493,-1.1783,0.25971,-0.38694,0.11131,0,10.024,-0.93019,-0.10958,0.038518,-0.34007,-0.32538,-0.27368,-0.056412
10.84,-1.4305,0.084819,-0.10493,-1.1733,0.26469,-0.38856,0.11377,0,10.024,-0.93019,-0.10958,0.038518,-0.35518,-0.32127,-0.26765,-0.050993
10.84,-1.4305,0.084819,-0.10493,-1.172,0.26546,-0.38717,0.11507,0,10.015,-0.92961,-0.11113,0.04345,-0.34565,-0.32186,-0.2661,-0.055925
10.84,-1.4305,0.084819,-0.10493,-1.1754,0.27362,-0.38978,0.11719,0,10.015,-0.92961,-0.11113,0.04345,-0.32195,-0.32004,-0.27529,-0.064936
10.84,-1.4305,0.084818,-0.10493,-1.185,0.27042,-0.39986,0.12337,0,10.015,-0.92961,-0.11113,0.04345,-0.32248,-0.32023,-0.27513,-0.064894
10.84,-1.4304,0.084816,-0.10493,-1.1836,0.27518,-0.41062,0.1217,0,10.008,-0.91701,-0.11506,0.054537,-0.31576,-0.33283,-0.27121,-0.075981
